scene_id,category_band,gt_instance_id,gt_class,packaging_type,visible_px,visibility_ratio,match_iou,e_lat_mm,e_top_mm_signed,ext_err_long_rel,ext_err_short_rel,ext_err_height_rel,yaw_err_deg,yaw_fold_deg,e_bottom_mm_signed,bottom_cue,bottom_confidence,is_primary_target
scene_126,mixed,7,Asset_Deformed_Package,soft,13156,0.8766842492128152,0.6742930982061417,24.131686790659124,-5.535895317036577,-0.03000333559318052,-0.0846418726320852,-0.8967183775813049,0.6686151027679443,180,300.9623653704222,gradient_global,0.92,True
scene_127,mixed,7,Big Package cardboard,rigid,17955,0.9808996315961128,0.959621275410749,1.8772843276932734,0.10226239126587267,-0.016244198842145327,0.09934199579424718,-0.49067037694386395,3.2849655151367188,180,333.75808932582447,gradient_global,0.92,True
scene_129,mixed,3,Gros Carton,rigid,18178,0.9912994694348378,0.9627571790075916,4.50638916260295,-1.2356733251132068,-0.016718256411948497,0.02632477114967823,1.9045168553857075,2.1470108032226562,180,-216.8796683937218,gradient_global,0.92,True
scene_130,mixed,7,Colis VistaPrint,rigid,3126,1.0007653812706172,0.8886756238003839,4.264232928490941,0.28167377468252264,-0.05045894806829575,-0.007209331142032341,-0.6031579932255445,3.2496566772460938,180,81.70781645455149,gradient_global,0.92,True
scene_130,mixed,5,Amazon_A2_Package,rigid,3126,0.9948259933241399,0.808381317978247,6.318606277959697,-0.4021668746298137,-0.08746751344870632,-0.0616738643401638,0.10348779918992983,2.6176271438598633,180,-1.2631833927996963,gradient_global,0.92,False
scene_131,mixed,0,Asset_Deformed_Package,soft,9421,0.8868127838294338,0.6366627746523723,24.346259419942445,-5.422410135934086,-0.04151183825481335,-0.10594352726829381,-0.8957654949497511,0.216583251953125,180,300.7502295642082,gradient_global,0.92,True
scene_131,mixed,1,Asset_Deformed_Package,soft,9321,0.8773923765769945,0.6657011050316489,21.698527587473123,-5.6655454906138765,-0.014411695931591612,-0.062047063373562125,-0.895539789654363,1.42291259765625,180,300.429948141196,gradient_global,0.92,False
scene_133,mixed,11,Gros Carton,rigid,18350,1.0014830916992157,0.9560217983651226,3.472938367323325,-1.3113666063553908,-0.003518001182890563,0.035106802491493255,-0.15414148164902744,3.1843485832214355,180,16.140146837295866,gradient_global,0.92,True
scene_134,mixed,0,Cardboard box,rigid,28042,0.8298618649828429,0.927822551886456,11.862997833906118,-1.3682094564184677,-0.06561007825450432,-0.08982431995075263,-0.6965712023987958,2.29931640625,180,369.0348329665332,gradient_global,0.92,False
scene_134,mixed,6,Colis VistaPrint,rigid,4792,1.0863860706808353,0.8687395659432388,2.263744243302263,0.6407353783491887,-0.025265397598037382,-0.03885775979930642,0.006410955051494864,0.671234130859375,180,-0.22473032833764117,gradient_global,0.92,True
scene_135,mixed,15,Ikea Cardboard Package,rigid,7995,1.0122447076480916,0.9220762976860538,5.487843534235689,0.6050335186387201,-0.02402716571965844,-0.00856117705720509,-0.4115785301498073,1.7485144138336182,180,45.87832425651672,gradient_global,0.92,False
scene_135,mixed,14,Ikea Cardboard Package,rigid,7902,1.0005361885010169,0.9363532835632038,2.8287552882816205,0.6542208185580378,0.01552525991223454,0.05554858345860706,-0.42110042323312596,3.7236921787261963,180,46.974911754350146,gradient_global,0.92,True
scene_136,mixed,0,Cardboard Box.001,rigid,21663,0.9726361755486032,0.9493606610349443,3.6873324198976767,0.08278556298280115,-0.03173313050996645,-0.02470283122516596,-0.8157859846217218,0.032485514879226685,180,335.9010750357526,lateral_neighbor,0.75,True
scene_136,mixed,1,Asset_Deformed_Package,soft,9739,0.9167343962019563,0.6794332066947325,24.910961969604045,-5.8270369812140625,-0.020997615603895185,-0.04568816164940041,-0.8877472686968984,2.5008926391601562,180,297.60496943279463,gradient_global,0.92,False
scene_138,mixed,10,Paper_Shopping_Bag,soft,6309,0.9300559984957937,0.771596132509114,18.07905271879418,-2.28791888407176,-0.1905001551172476,0.010099579701772199,-0.4446294394638497,2.462418794631958,180,35.242726903051526,gradient_global,0.92,True
scene_139,mixed,11,Black Package,rigid,7475,1.1354086576753448,0.8329096989966556,5.847486117686839,0.37840944316092084,-0.018903581742652293,0.014786442552681474,-0.006059289081020183,1.2458871603012085,180,1.317590764055132,gradient_global,0.92,True
scene_139,mixed,13,Black Package,rigid,6789,1.031223667330761,0.8986595964059508,5.331640857913783,0.38291698624470794,-0.03369163479336141,-0.005429517624213968,0.0002979570057413829,1.3948220014572144,180,0.33673406767453784,gradient_global,0.92,False
scene_141,mixed,3,Amazon_Book_Package,rigid,4737,0.9915110187128083,0.9085805934242182,12.294732980444099,0.793952697095146,0.03014149524337213,-0.006965674145602386,0.48119575074657744,1.5462132692337036,180,-6.404460329521022,gradient_global,0.92,True
scene_141,mixed,5,Amazon_Book_Package,rigid,4751,0.9945591772411405,0.8920835729346368,14.37521885618418,1.0242446859325405,0.02389564938907126,0.07831411133367179,0.7090208750198741,0.5718307495117188,180,-9.582301807811945,gradient_global,0.92,False
scene_143,mixed,2,Big Package cardboard,rigid,13801,0.9792587846932685,0.9527570465908267,2.9394876222248287,0.3960566572681623,-0.01981936950022538,0.08205511444629607,-0.32210516556496455,3.3893442153930664,180,219.42714596989123,overlap_matched_parcel,0.7,True
scene_145,mixed,5,Big Package cardboard,rigid,16432,1.1445272419198322,0.8156645569620253,3.4252448513332077,4.8116429295680385,-0.02699936044568892,0.07750427261079043,-0.592395626471668,3.128450632095337,180,407.59268590675936,gradient_global,0.92,True
scene_147,mixed,15,Куб,rigid,3048,1.1290493134955826,0.8625328083989501,3.7242012889815728,0.04281485242796368,-0.06433918590318856,-0.00028226980630210785,0.001240918297824718,0.0901947021484375,180,-0.06869405618109559,gradient_global,0.92,True
scene_148,mixed,7,Ikea Cardboard Package,rigid,7844,1.032353527933642,0.918281489036206,5.791328785371813,0.6912114353782028,-0.004605083901113587,0.024507669069800668,0.01519755115217393,3.218996047973633,180,-0.9804989560676103,gradient_global,0.92,True
scene_148,mixed,5,Ikea Cardboard Package,rigid,6777,0.9942578227420038,0.9213516305149771,5.370742314733021,0.6585611289332549,-0.03477372134248048,-0.0561190612655547,0.013279285820125844,1.1357040405273438,180,-0.8021426301265122,gradient_global,0.92,False
scene_148,mixed,6,Ikea Cardboard Package,rigid,7006,1.0277878807314176,0.9127890379674565,1.357410575419725,0.6845080007795712,-0.03483771919898887,-0.02875426213970933,0.017936624606568554,1.3487365245819092,180,-1.288496823617702,gradient_global,0.92,False
scene_149,mixed,6,Amazon_Book_Package,rigid,4461,0.9907329232444388,0.9188522752746021,4.983672072536315,0.3093689514448439,-0.01073509827504037,-0.014108510099269642,21.360068338761533,3.7616653442382812,180,-319.23548853559487,gradient_global,0.92,True
scene_150,mixed,12,Asset_Deformed_Package,soft,19748,0.8536089220318104,0.6916143406927284,23.104775965294174,-5.719185489601708,-0.02968514636104022,-0.06967589977779391,-0.8949900492488474,0.33538055419921875,180,300.1811484292759,gradient_global,0.92,True
scene_150,mixed,16,Asset_Deformed_Package,soft,14331,0.9413124306203376,0.6531295792338287,24.27367781409579,-6.837956861490468,-0.06226137760867358,-0.08771662438722787,-0.894384868501356,2.1240861415863037,180,298.855531190336,gradient_global,0.92,False
scene_151,mixed,8,Black Package,rigid,2972,0.985886531982913,0.9098250336473755,3.996315440345231,0.7353291763617653,-0.04169718980675922,-0.07620567191124447,-0.9282623279280098,0.7143123745918274,180,144.61224749953473,lateral_neighbor,0.75,True
scene_151,mixed,9,Colis VistaPrint,rigid,3556,1.0210892849798698,0.8852643419572553,3.1797419083276277,0.9559390460671668,-0.044348136646933316,-0.059671977539568495,-0.262746279443666,1.2905349731445312,180,36.42576413498277,gradient_global,0.92,False
scene_151,mixed,5,Colis VistaPrint,rigid,3313,1.056672922271681,0.8490793842438877,2.5033123701223885,0.8282233775778469,-0.035883654403321114,-0.07490554258293933,-0.8042299592146454,1.0170364379882812,180,109.39644381064814,gradient_global,0.92,False
scene_151,mixed,3,Colis VistaPrint,rigid,3357,1.0712799760665916,0.860291927316056,6.215257745046354,1.0057322639452637,-0.02272105832426578,-0.07329575443129886,-0.8456646590201734,0.5627569556236267,180,115.16749167243198,gradient_global,0.92,False
scene_152,mixed,15,Asset_Large_cartoon_Box,rigid,15211,0.9959937049201211,0.9609493129971731,3.3248849675430536,-0.49034047837037686,0.007142845962648611,0.022060411391826223,0.009550581778109012,2.5928361415863037,180,-3.747566382432815,gradient_global,0.92,True
scene_154,mixed,6,Gros Carton,rigid,18169,0.9921673170200893,0.9609774891298365,3.0299540088279335,-3.049029631306821,-0.022090653594080877,3.7508773782757336e-06,2.6760146235812834,1.3022609949111938,180,-306.0541648989859,gradient_global,0.92,True
scene_155,mixed,1,POP_Drinks_Pack,rigid,4822,0.965422666914757,0.8094151804230609,9.655643615341525,0.054649276167495486,-0.08791983125990102,-0.123477739073803,-0.9269845554409507,0.808030366897583,180,119.61694725377326,overlap_matched_parcel,0.7,True
scene_156,mixed,2,Big Package cardboard,rigid,15608,1.1118392984560181,0.8186474145378255,12.091968938415894,0.1360460207977532,-0.014424277669555249,0.2243847582765461,-0.16826602662545323,3.9225311279296875,180,114.55692628470695,gradient_global,0.92,True
scene_157,mixed,8,POP_Drinks_Pack,rigid,10833,0.9181746534477437,0.8835041078187021,6.644370689768788,3.1932868174424645,-0.03992527825449321,-0.03965970915054874,0.07963997099557428,3.3257598876953125,180,-7.072719605165978,gradient_global,0.92,True
scene_158,mixed,11,Amazon_A2_Package,rigid,6453,0.991460599038787,0.8479724888952572,12.464870975317035,-0.44584770405431406,0.051461394520443945,0.11558504916177263,0.41122971336771313,2.8745365142822266,180,-3.8672788464557684,gradient_global,0.92,True
scene_158,mixed,14,Amazon_A2_Package,rigid,4581,0.9923223230569007,0.8195167286245353,16.833200537338556,-0.4749002145728043,0.12422316571261288,0.07766857392016435,2.8687298041879705,3.2102813720703125,180,-24.34273167744061,gradient_global,0.92,False
scene_161,mixed,7,China Package,rigid,8531,1.2294495804579317,0.7836127065994608,1.9243389639503554,0.3966993601820512,0.004532351894848454,0.053607533558016035,-0.7924427762021026,3.6595230102539062,180,301.5237904501758,gradient_global,0.92,True
scene_162,mixed,2,Storage_Box_with_Lid,rigid,7496,1.0711063959728162,0.8914087513340448,5.373916158773682,0.059981679345288974,0.009113911930588496,-0.004691019018296442,-0.18024524282269455,2.33677339553833,180,34.89056924256173,gradient_global,0.92,False
scene_162,mixed,5,Storage_Box_with_Lid,rigid,7376,1.0539462826738566,0.8905911062906724,5.878107204590593,0.059886394703778656,-0.02147721486922749,-0.03272814983794076,-0.18032767466539135,1.0993118286132812,180,34.90640308575787,gradient_global,0.92,True
scene_163,mixed,2,Asset_Deformed_Package,soft,13361,0.8871737787209728,0.656537684305067,22.54634141728802,-5.513868607068484,0.0018526845970931168,-0.04257654825332808,-0.894036164115242,3.4507827758789062,180,300.0623196462572,gradient_global,0.92,True
scene_164,mixed,9,Colis VistaPrint,rigid,6883,1.0999129612078289,0.8465785268051722,4.97896777636085,3.4112010415265903,-0.04765525901752944,0.023467622979111584,0.012363701217919153,1.832349181175232,180,1.7426217869805916,gradient_global,0.92,True
scene_164,mixed,6,Amazon_A2_Package,rigid,3953,0.9936792676991372,0.8530741410488246,18.185676922936587,0.9336719546643724,-0.00034931327268130806,0.09862686675080207,30.613632842491864,2.7651023864746094,180,-263.52449319668625,gradient_global,0.92,False
scene_165,mixed,4,Colis VistaPrint,rigid,3214,1.0304663096697868,0.8833229620410703,4.375383694601515,0.014854402181962989,-0.020154974551110098,-0.02817682014551351,-0.11011239347827396,2.880286455154419,180,14.880027430926535,gradient_global,0.92,True
scene_165,mixed,5,Amazon_A2_Package,rigid,3149,1.0022110331426324,0.8059701492537313,4.918929635013522,-0.4265840292618072,-0.10235331562494845,-0.12573366211750298,2.50135949712089,0.18129248917102814,180,-21.237894918154613,gradient_global,0.92,False
scene_165,mixed,0,Amazon_A2_Package,rigid,3123,0.9939483235659262,0.8126801152737753,3.902747801304025,-0.42912202342721384,-0.07207741965563462,-0.08309655861596453,2.5022442318288465,3.818511962890625,180,-21.24779390504524,gradient_global,0.92,False
scene_166,mixed,6,Куб,rigid,3292,1.120132931643285,0.8405224787363305,3.25034520170729,0.0637535173574344,-0.022775526500296874,0.013577052213395299,-0.489662782790549,3.8402554988861084,180,44.05994917920309,gradient_global,0.92,True
scene_166,mixed,0,Cardboard box,rigid,28037,0.833624536911322,0.931982737097407,10.708871775190502,-2.594004095820557,-0.0594136771939067,-0.1337881238656001,-0.9356423673474696,0.06256802380084991,180,494.943120416158,gradient_global,0.92,False
scene_167,mixed,13,Amazon_Book_Package,rigid,7024,0.9896518592295414,0.907427341227126,12.280461739473454,0.8726490961312727,-0.006432020310834077,0.05757487209748151,-0.02370663142878615,2.694061279296875,180,1.2272806760003085,gradient_global,0.92,True
scene_167,mixed,8,POP_Drinks_Pack,rigid,9871,0.9154333006308967,0.8897781379799412,1.7082735644833373,0.8160485371672133,-0.06320258274793436,-0.07247909407009735,-0.8849888164949057,1.0447081327438354,180,114.9555892865819,gradient_global,0.92,False
scene_167,mixed,11,Amazon_Book_Package,rigid,5119,0.99281474475078,0.7825122762553461,22.961715723549624,1.2598768987107656,0.0703032797520216,0.13628866368459694,12.861293887619558,1.2094879150390625,180,-191.13443201977637,gradient_global,0.92,False
scene_167,mixed,12,Куб,rigid,2770,1.0164435150734963,0.9620938628158845,2.3326177070127723,1.2861287203196348,-0.009106076453541168,0.022454652337400776,-0.8278236011176152,1.75057053565979,180,75.66196311359957,overlap_matched_parcel,0.7,False
scene_167,mixed,9,Amazon_Book_Package,rigid,2320,0.5525049695302616,0.9548654244306418,70.03608814689065,1.0216622379815021,-0.30102646996736176,-0.16420746158243185,0.1892635036426394,87.77453255653381,180,-1.8095630885673342,gradient_global,0.92,False
scene_169,mixed,4,Asset_Deformed_Package,soft,13288,0.8806053946189362,0.6798615291992776,22.13810727566094,-6.87027885643976,-0.07263042541639135,-0.07122499292849155,-0.8946503824986971,3.5315589904785156,180,298.9140860806955,gradient_global,0.92,True
scene_169,mixed,6,Amazon_Book_Package,rigid,2891,0.9796819145352682,0.8287789692148045,4.378135082151723,0.8413232211203405,-0.08209765260371264,-0.11949572899452862,-0.3857578021128957,0.6157568097114563,180,6.612125272972107,gradient_global,0.92,False
scene_170,mixed,5,Asset_Deformed_Package,soft,20826,0.906943780563202,0.6438106213387113,28.44592961310624,-4.674173392577696,-0.06049015090401478,-0.08070987168744775,-0.886765076773343,2.6076624393463135,180,298.4196454776671,gradient_global,0.92,True
scene_171,mixed,14,Amazon_Book_Package,rigid,5335,0.9914663607200642,0.869777628032345,15.082723562729843,0.17402432350899222,0.05790248980108399,0.0746217936446334,1.0611071940353571,2.3068313598632812,180,-15.700100657906724,gradient_global,0.92,True
scene_171,mixed,13,SM_Little_Package,rigid,2479,1.0798578716419431,0.8261395724082291,5.240498249052539,-4.228870422818942,-0.08033422851103794,-0.014046713029445329,-0.030197844527818478,1.2315484285354614,180,-1.139940425250452,gradient_global,0.92,False
scene_171,mixed,7,SM_Little_Package,rigid,2551,1.1112284014616656,0.8024304194433556,3.024642157156423,-4.234799816431267,-0.08000877702748893,-0.020636667410641043,-0.030345889866195325,0.53814697265625,180,-1.1307262980631005,gradient_global,0.92,False
scene_172,mixed,0,China Package,rigid,5345,1.1448292779589004,0.8132834424695977,4.710725702606312,0.48319579103389687,-0.003771530482169354,-0.016171635982190832,-0.8876272341869325,3.3704185485839844,180,337.77996320202925,gradient_global,0.92,True
scene_172,mixed,4,Asset_Deformed_Package,soft,9311,0.8739630834454246,0.5136934808291268,95.02917508169976,-6.724862249418983,-0.05136466946077012,-0.48837746873225046,-0.8722483844936436,3.176982879638672,180,291.4082376283835,gradient_global,0.92,False
scene_173,mixed,7,Amazon_A2_Package,rigid,4708,0.982936733281862,0.9001699235344095,3.487217551378777,-0.43435976653766195,-0.0537026502762178,-0.08193140358311385,41.99708428787288,0.196685791015625,180,-349.84700463080407,gradient_global,0.92,True
scene_175,mixed,2,Gros Carton,rigid,18181,0.9926685007277486,0.9634783565260436,3.0967208987034813,-2.9348010453063567,0.009175102722141506,-0.00011727968185975422,0.796112361798715,2.209660053253174,180,-93.07858633695312,lateral_neighbor,0.75,True
scene_175,mixed,11,Amazon_A2_Package,rigid,3826,0.9942137331667203,0.892990770765777,8.031457619692269,-0.44512647353359136,-0.025539335843914074,0.12044514218875073,12.245940456003021,0.4686279296875,180,-102.3313313615411,gradient_global,0.92,False
scene_175,mixed,9,Carton Magdeleine,rigid,2144,0.9847424168809757,0.7762419006479482,7.981430386152796,5.554900941925734,-0.013459952155680768,0.0064266444791459855,-0.15189245208702545,1.6543655395507812,90,24.845238626009763,gradient_global,0.92,False
scene_176,mixed,14,Carton Magdeleine,rigid,4013,1.0349323555930519,0.8771492648891104,5.62842447361331,0.008514054064878707,-0.02138521690648166,-0.058173225747421176,-0.8908985215355365,1.4375120401382446,90,113.15262587476349,gradient_global,0.92,True
scene_176,mixed,15,Куб,rigid,3980,1.0755846939680276,0.8529559118236473,5.027109355092687,0.005641658218480394,-0.053079996866477464,0.10145052325770777,0.054454034678136656,1.5573076009750366,180,-4.887597880040673,gradient_global,0.92,False
scene_176,mixed,20,Envelope_Stack,soft,6116,0.62162258333082,0.69965298552112,24.072709748000143,-2.0406471804247373,0.0227348354376491,-0.06862270972958996,8.898622015367422,1.7917239665985107,90,-71.09395376681415,gradient_global,0.92,False
scene_177,mixed,0,Cardboard Box SQ01.001,rigid,15901,1.0433658542237503,0.9193132507389472,4.292358738141553,-1.3118077124592564,-0.0049626272251861924,0.08999501276319294,-0.8939711471410713,3.556976318359375,180,273.369765181308,lateral_neighbor,0.75,False
scene_177,mixed,1,Colis VistaPrint,rigid,3236,1.0375187101736283,0.5039948865452221,165.55532244654114,0.009977960770346517,1.2193066689708232,0.6856747607252967,-0.046910737320439586,3.9619979858398438,180,6.342927458064513,gradient_global,0.92,False
scene_177,mixed,6,POP_Drinks_Pack,rigid,2296,0.4082881926203492,0.7297470381043868,80.6040088560907,7.087762645179407,-0.25461901711305146,0.045004381655676856,0.059465563744705845,88.47480881214142,180,-0.5821057169996535,gradient_global,0.92,False
scene_177,mixed,8,Colis VistaPrint,rigid,3983,0.9977239421724665,0.8837559628420788,8.949020922370636,0.015371034154776364,-0.05515363528983763,-0.06352168954108814,0.009229623591188469,0.7215962409973145,180,-1.2306281425958354,lateral_neighbor,0.75,True
scene_179,mixed,8,Storage_Box_with_Lid,rigid,4303,1.0365702240642254,0.8977457587729492,2.6060645770323387,0.3914678309169528,-0.020827029285149356,-0.01691356024890182,-0.7019026141209793,3.2717387676239014,180,136.01965159688368,gradient_global,0.92,True
scene_180,mixed,12,Colis VistaPrint,rigid,4817,1.087807333218969,0.8717043803197011,2.010753693568342,0.04459026696723711,-0.01566726258982348,-0.003164636414437027,-0.18468326472280136,2.7189865112304688,180,24.97682962503661,lateral_neighbor,0.75,True
scene_180,mixed,9,Colis VistaPrint,rigid,4562,1.0301810884471176,0.8833844804910127,1.7770830494021743,0.040185237011103325,-0.04054514486628194,-0.0032851883991377702,-0.18423381582548778,1.9931939840316772,180,24.911748997300364,lateral_neighbor,0.75,False
scene_180,mixed,10,Colis VistaPrint,rigid,4035,1.0149707796003224,0.8852540272614622,5.611155337774678,0.0450789198899737,-0.05317494837572551,-0.08184880763477395,-0.8150653521564676,0.2041168212890625,180,110.07889537280651,gradient_global,0.92,False
scene_184,mixed,1,Big Package cardboard,rigid,14462,1.0295149308940805,0.9116304798783017,4.906008035809897,0.08223522999317723,-0.001860549450048943,0.1290938522242356,-0.4500595563851079,3.7688064575195312,180,306.12264817333454,lateral_neighbor,0.75,True
scene_184,mixed,2,Cardboard Box SQ01.001,rigid,15612,1.0240631746514113,0.9366512938765053,3.0090062491524754,-1.2597048723575477,0.0006266434495240701,0.0784545392231827,-0.2569189609477284,3.8442764282226562,180,77.68119304051139,gradient_global,0.92,False
scene_186,mixed,7,Envelope_Stack,soft,6474,0.6223084687716045,0.567300232738557,52.63654233290085,-2.069451355973473,0.31729836027811387,0.1301772546372846,3.6908512079243607,3.2992146015167236,90,-30.710454793601905,gradient_global,0.92,True
scene_187,mixed,2,Asset_Deformed_Package,soft,12704,0.8600006429592199,0.525110201511335,50.34234691892762,0.9025814351483197,-0.0398716088699463,-0.017788045046096285,-0.8857602572684716,3.2593994140625,180,303.53625958004085,gradient_global,0.92,True
scene_188,mixed,3,Asset_Package_in_paper_with_rope,rigid,3553,0.8633248943320991,0.8530819026175064,8.872743413570188,-22.14010019626628,-0.0947429061509368,-0.15652848410408043,-0.07610480808071661,2.7062149047851562,180,-11.640721421096206,gradient_global,0.92,True
scene_189,mixed,7,Ikea Cardboard Package,rigid,6091,0.9954853243202244,0.931209981940568,4.840685784563396,0.23801367417181085,-0.027059103132216922,-0.017310638213383765,0.004367886347862798,2.718902349472046,180,-0.24245324473023966,gradient_global,0.92,True
scene_189,mixed,9,Ikea Cardboard Package,rigid,5303,1.0192963147389662,0.9115594946256835,4.134013827074594,0.24948481766735864,-0.0059182033259079,0.018477564679901384,-0.24428045429365283,3.4547271728515625,180,27.120302388251105,gradient_global,0.92,False
scene_190,mixed,10,China Package,rigid,5457,1.15363135004722,0.8140003665017409,4.910255587323792,0.13769850402278738,-0.008299444236192513,0.03175226449056805,-0.9576612500902946,2.4164962768554688,180,364.0486266279286,gradient_global,0.92,True
scene_191,mixed,11,Gros Carton,rigid,24847,0.9911558981031108,0.9686078802269892,2.88068977619958,-2.7704355222465393,0.02152036676000281,0.04417975524127032,0.002009105841221044,3.122086763381958,180,-2.997906366393077,gradient_global,0.92,True
scene_192,mixed,16,Colis VistaPrint,rigid,4105,0.9949721001800069,0.9093788063337394,3.4983009296287957,0.2204230080174452,-0.044383033089199574,-0.023425914233338122,0.01850397634001652,1.5863037109375,180,-2.2776087685212887,gradient_global,0.92,True
scene_193,mixed,4,Black Package,rigid,4157,1.0371974565975033,0.8833293240317537,4.993238941989374,0.4698593148608765,-0.042279253971173644,-0.020689947630139535,-0.7232248926617141,2.6017608642578125,180,112.56825620851995,lateral_neighbor,0.75,True
scene_193,mixed,3,Ikea Cardboard Package,rigid,7510,0.9941800695491525,0.9356857523302263,3.807310960987081,0.6871496841130975,-0.021852026832368223,0.0006159129015575721,-0.4502252469880338,2.980628490447998,180,50.211281188092094,gradient_global,0.92,False
scene_194,mixed,4,Cardboard Box SQ01.001,rigid,20592,0.9959037201011085,0.9535256410256411,2.7963051495508515,-1.255235057067483,-0.01846751050562306,-0.007666302081639215,0.006622761152231922,0.7430469393730164,180,-3.2901966177195097,gradient_global,0.92,True
scene_196,mixed,6,Colis VistaPrint,rigid,4457,1.0420308536311045,0.8853488893874804,3.637395802960343,0.018447588227277212,-0.023328115357285153,-0.022627517819048062,-0.3333481130445283,1.676154375076294,180,45.02044241169239,gradient_global,0.92,True
scene_197,mixed,9,Cardboard Box SQ01.001,rigid,20503,0.9941300842578809,0.9622494269131346,1.251713934677476,-1.3302129826997522,-0.01315476022575531,-0.024721780522337932,-0.68058423409638,0.48293644189834595,180,207.79283892137667,lateral_neighbor,0.75,True
scene_197,mixed,10,Colis VistaPrint,rigid,4767,1.0761857898337104,0.869519614013006,2.0700700013021196,0.07338818911772904,-0.015589041718653615,-0.0035497647195275924,-0.00040978510935108393,3.2298812866210938,180,0.12870916149820832,gradient_global,0.92,False
scene_198,mixed,5,China Package,rigid,5421,1.0364618023735455,0.8902416528315809,4.973479598062918,1.077023560432655,-0.03920710392844796,-0.03290529278090675,-0.7934618681835921,1.1913223266601562,180,302.58560819514474,lateral_neighbor,0.75,True
scene_198,mixed,7,Gros Carton,rigid,17683,0.9961241432136204,0.9582650002827574,3.284369194447105,-1.68928390142431,0.006648090412682274,0.023836959854915418,-0.08027495027087919,2.9884490966796875,180,7.40003994734778,gradient_global,0.92,False
scene_200,dense,34,Paper_Shopping_Bag,soft,8306,0.9328380892241132,0.7584878401155791,34.2819468781836,-2.171047574368812,-0.21443348482769473,-0.025350477505321465,-0.5561456082411615,1.6379036903381348,180,44.784185888065544,gradient_global,0.92,False
scene_200,dense,45,Amazon_A2_Package,rigid,9714,0.9887022218803271,0.9120007736195725,9.736778910298183,-0.46642210501879333,0.03998318460655449,0.049489776428324465,1.265439851021923,0.9357070922851562,180,-10.994850220226615,gradient_global,0.92,True
scene_200,dense,46,Vintage_Envelope,soft,3542,0.9881235386738468,0.8565830721003135,13.550603669307378,0.17851708977367764,-0.01116453453145929,-0.00284631309136841,0.03465462494183258,2.11767578125,180,-0.3361025535961737,gradient_global,0.92,False
scene_201,dense,24,Amazon_Book_Package,rigid,7894,0.987311294726001,0.8850264239577217,12.387045455086534,1.870976165710081,0.00792611058174995,0.0745166782210152,-0.06540923347663646,0.8148520588874817,180,2.8493813354203423,gradient_global,0.92,True
scene_201,dense,25,Vintage_Envelope,soft,3125,0.9869482947289826,0.662936142198815,22.74614236206915,1.0819729072272244,0.04299267675678529,0.4193502575129389,0.7474088667547296,0.38038715720176697,180,-10.015722094053658,gradient_global,0.92,False
scene_202,dense,31,Carton Magdeleine,rigid,5219,1.0607089995050443,0.8725809542057865,2.652064602313587,0.8402075111381135,-0.027756202212179743,-0.008041829717531326,-0.9045486136287542,3.402249336242676,90,115.71333999196598,gradient_global,0.92,True
scene_202,dense,34,Small Packet,rigid,4538,0.8530449030205521,0.8375936535918908,9.963417149052063,0.26744119808741473,-0.15605902721488019,-0.05578022469975484,-0.025607652654866035,2.547666311264038,180,1.163673608921778,gradient_global,0.92,False
scene_203,dense,31,Amazon_Book_Package,rigid,9867,0.9980146056945561,0.9334119033588686,9.000163487193376,5.425534774541774,0.00800878929103902,-0.013857764251170121,0.5682975561940499,1.0880526304244995,180,-4.002870512568313,gradient_global,0.92,False
scene_203,dense,30,Small Packet,rigid,5542,0.8435670629941998,0.6934319740166005,30.393266160008597,2.8326532955877948,-0.23406498302637496,-0.1819026941891916,-0.4451208035672187,0.5286184549331665,90,18.363715597436546,gradient_global,0.92,True
scene_203,dense,19,Small_Shipping_Bag,soft,5428,0.8466375176307813,0.866617538688283,13.852094242622961,5.5299282835472585,-0.15453317236455463,-0.09012386012268041,-0.22191418158655585,0.297332763671875,180,13.275124567271313,gradient_global,0.92,False
scene_203,dense,33,SM_Little_Package,rigid,3933,1.0442856764612622,0.8286295448766845,2.2353728831728,2.0391738756211364,-0.0930253731228236,-0.06723114568653094,0.16663361175911448,0.1861094981431961,180,-14.957937231553696,gradient_global,0.92,False
scene_204,dense,31,Amazon_Book_Package,rigid,8500,0.9891570223672963,0.9322053540387066,4.171393921164172,0.22643834903890436,0.060004154117984536,0.04928180176817186,0.07927922861414372,2.4255218505859375,180,-0.9595768757011403,gradient_global,0.92,True
scene_204,dense,36,Space_Food_Bag,soft,3027,0.8650569436753316,0.7752477899812483,11.025661098537189,-0.3562189039754138,0.07881667803010746,-0.014834309243212775,1.5922481412644605,2.5851974487304688,180,-44.71617599322553,gradient_global,0.92,False
scene_205,dense,31,Small_Shipping_Bag,soft,5222,0.8562169537013146,0.7131367292225201,26.048707238910055,0.93000240413188,-0.09346768039975924,-0.30754138845398266,-0.07163794821742142,0.5045623779296875,180,3.437088893676332,overlap_matched_parcel,0.7,False
scene_205,dense,18,Paper_Shopping_Bag,soft,8130,0.9429388281660451,0.6548585485854859,48.74877786537511,-0.5584496801198657,-0.24519164186058445,-0.061121706641573716,-0.5871861684630609,87.26860809326172,180,49.012899549992994,gradient_global,0.92,False
scene_205,dense,46,Vintage_Envelope,soft,3655,0.9871640567770503,0.7956791542174213,21.851935357277032,1.102751501492083,0.1829179024157589,0.11602104412237281,-0.05012636403725446,3.0638504028320312,180,1.8470562520356282,gradient_global,0.92,True
